Filename,Measurement Code,Measurement Type,50,63,80,100,125,160,200,250,315,400,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,full
Grouped data.txt,2D2NHifi,Topt (s),1.739,1.653,1.894,2.544,3.310,4.058,4.233,3.545,3.615,3.681,3.636,3.153,3.090,2.624,2.446,2.278,1.929,1.567,1.611,1.805,,,,,3.129
Grouped data.txt,2D2NHifi,ToptStart (dB),-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,,,,-5.000
Grouped data.txt,2D2NHifi,ToptEnd (dB),-32.000,-31.000,-20.000,-24.000,-27.000,-22.000,-22.000,-21.000,-22.000,-24.000,-23.000,-27.000,-30.000,-34.000,-36.000,-40.000,-47.000,-46.000,-45.000,-47.000,,,,,-29.000
Grouped data.txt,2D2NHifi,T60M (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.000
Grouped data.txt,2D2NHifi,C50 (dB),-0.68,-5.20,-7.99,-11.09,-9.07,-8.95,-7.58,-8.12,-8.77,-7.13,-4.57,-5.18,-5.44,-3.30,-2.74,-1.66,-0.98,-1.57,-2.83,-2.95,,,,,-3.95
Grouped data.txt,2D2NHifi,C80 (dB),1.43,-2.37,-6.59,-5.21,-7.01,-6.46,-5.37,-6.06,-7.46,-5.24,-3.25,-2.70,-3.14,-1.55,-0.70,-0.31,1.18,1.31,0.40,-0.28,,,,,-1.78
Grouped data.txt,2D2NHifi,D50 (%),46.1,23.2,13.7,7.2,11.0,11.3,14.9,13.4,11.7,16.2,25.9,23.3,22.2,31.9,34.7,40.5,44.4,41.1,34.3,33.6,,,,,28.7
Grouped data.txt,2D2NHifi,TS (s),0.115,0.153,0.232,0.232,0.304,0.327,0.310,0.299,0.273,0.286,0.258,0.224,0.194,0.162,0.147,0.128,0.098,0.103,0.115,0.129,,,,,0.172
Grouped data.txt,4A2NHiFi,EDT (s),1.664,2.008,2.172,3.842,3.056,3.953,3.562,3.947,3.638,3.926,3.453,3.168,2.995,2.633,2.401,2.155,2.094,1.688,1.564,1.791,,,,,2.481
Grouped data.txt,4A2NHiFi,T20 (s),2.095,1.954,3.194,0.000,3.429,0.000,0.000,0.000,3.418,3.553,3.575,3.372,2.740,2.719,2.445,2.305,1.793,1.540,1.700,1.852,,,,,3.091
Grouped data.txt,4A2NHiFi,T30 (s),2.221,2.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.372,2.314,1.849,1.547,1.655,1.830,,,,,0.000
Grouped data.txt,4A2NHiFi,Topt (s),2.095,1.916,3.194,3.550,3.419,3.798,3.605,4.229,3.446,3.429,3.575,3.362,2.787,2.690,2.370,2.304,1.809,1.541,1.656,1.832,,,,,3.090
Grouped data.txt,4A2NHiFi,ToptStart (dB),-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,,,,-5.000
Grouped data.txt,4A2NHiFi,ToptEnd (dB),-25.000,-22.000,-25.000,-23.000,-26.000,-22.000,-24.000,-22.000,-24.000,-23.000,-25.000,-27.000,-32.000,-34.000,-37.000,-39.000,-29.000,-40.000,-51.000,-47.000,,,,,-27.000
Grouped data.txt,4A2NHiFi,T60M (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.000
Grouped data.txt,4A2NHiFi,C50 (dB),1.95,-4.86,-3.44,-4.15,-5.87,-5.43,-7.62,-7.21,-8.79,-4.59,-3.95,-4.14,-2.02,-3.14,-2.92,-0.22,-0.87,-1.93,-1.38,-2.56,,,,,-3.12
Grouped data.txt,4A2NHiFi,C80 (dB),4.01,-3.51,-2.00,-3.96,-3.41,-4.55,-3.37,-5.03,-6.15,-3.30,-2.68,-2.95,-0.21,-0.61,-1.28,0.82,0.59,0.71,0.61,-0.19,,,,,-1.18
Grouped data.txt,4A2NHiFi,D50 (%),61.1,24.6,31.2,27.8,20.6,22.3,14.8,16.0,11.7,25.8,28.7,27.8,38.6,32.7,33.8,48.7,45.0,39.1,42.1,35.7,,,,,32.8
Grouped data.txt,4A2NHiFi,TS (s),0.093,0.164,0.165,0.263,0.232,0.292,0.262,0.299,0.243,0.254,0.227,0.228,0.171,0.165,0.158,0.124,0.123,0.115,0.107,0.125,,,,,0.164
Grouped data.txt,4B2NHiFi,EDT (s),2.469,2.022,2.715,3.299,2.543,3.456,3.568,3.674,3.424,3.613,3.363,2.945,2.983,2.689,2.564,2.240,1.868,1.369,1.524,1.835,,,,,2.362
Grouped data.txt,4B2NHiFi,T20 (s),2.513,2.125,2.938,3.265,2.788,3.524,0.000,0.000,0.000,0.000,0.000,3.079,3.014,2.601,2.516,2.224,1.776,1.573,1.670,1.854,,,,,2.993
Grouped data.txt,4B2NHiFi,T30 (s),0.000,2.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.520,2.235,1.850,1.569,1.642,1.846,,,,,0.000
Grouped data.txt,4B2NHiFi,Topt (s),2.541,1.954,2.850,3.262,2.771,3.521,3.685,3.579,3.444,3.905,3.425,3.064,2.981,2.617,2.520,2.236,1.868,1.563,1.662,1.841,,,,,2.970
Grouped data.txt,4B2NHiFi,ToptStart (dB),-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,,,,-5.000
Grouped data.txt,4B2NHiFi,ToptEnd (dB),-34.000,-20.000,-32.000,-26.000,-29.000,-26.000,-20.000,-22.000,-21.000,-23.000,-23.000,-27.000,-30.000,-33.000,-35.000,-39.000,-46.000,-41.000,-52.000,-47.000,,,,,-29.000
Grouped data.txt,4B2NHiFi,T60M (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.000
Grouped data.txt,4B2NHiFi,C50 (dB),-7.25,-6.91,-10.57,-12.88,-5.98,-3.92,-4.23,-8.47,-6.86,-4.35,-7.05,-8.67,-4.80,-4.20,-3.63,-3.49,-1.77,-0.94,-1.43,-2.24,,,,,-3.44
Grouped data.txt,4B2NHiFi,C80 (dB),-4.44,-2.63,-3.35,-6.41,-1.66,-2.65,-1.74,-5.30,-6.17,-3.23,-6.22,-5.90,-2.69,-1.96,-0.78,-1.98,0.13,1.75,0.81,0.25,,,,,-1.16
Grouped data.txt,4B2NHiFi,D50 (%),15.8,16.9,8.1,4.9,20.2,28.8,27.4,12.4,17.1,26.9,16.5,12.0,24.9,27.5,30.2,30.9,39.9,44.6,41.8,37.4,,,,,31.2
Grouped data.txt,4B2NHiFi,TS (s),0.206,0.161,0.191,0.240,0.177,0.224,0.233,0.289,0.260,0.259,0.280,0.246,0.194,0.180,0.164,0.161,0.125,0.099,0.109,0.123,,,,,0.160
Grouped data.txt,4C2NHiFi,EDT (s),2.586,2.073,2.494,2.353,2.066,3.347,3.800,3.437,3.868,3.384,3.090,3.446,3.159,2.435,2.247,2.038,1.823,1.491,1.563,1.735,,,,,2.245
Grouped data.txt,4C2NHiFi,T20 (s),2.556,2.728,2.782,3.187,2.647,3.035,3.519,0.000,0.000,0.000,0.000,3.449,2.902,2.715,2.530,2.277,1.769,1.574,1.646,1.834,,,,,2.990
Grouped data.txt,4C2NHiFi,T30 (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.502,2.223,1.910,1.560,1.645,1.817,,,,,0.000
Grouped data.txt,4C2NHiFi,Topt (s),2.583,2.624,2.860,3.084,2.629,3.011,3.501,4.091,3.951,3.515,3.689,3.520,2.885,2.678,2.547,2.215,1.682,1.605,1.649,1.812,,,,,2.951
