Wedges?,Combination,Metric,50,63,80,100,125,160,200,250,315,400,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,full
Yes,AUPAJC,C50,3.162,7.434,6.722,9.484,1.326,-4.762,-3.616,4.566,5.448,7.602,2.6,6.98,3.792,4.596,6.672,3.916,3.618,4.306,6.158,1.576,3.448,5.342,6.726,6.278,4.584
Yes,AUPAJC,C80,11.878,11.234,11.248,14.02,6.7,2.946,6.254,8.02,7.36,10.126,5.062,8.512,6.186,6.844,8.228,5.882,5.912,6.184,8.246,4.672,6.06,8.454,10.256,10.284,7.356
Yes,AUPAJC,D50,67.44,84.68,82.46,89.88,57.56,25.06,30.3,74.12,77.8,85.18,64.52,83.3,70.54,74.24,82.3,71.14,69.68,72.96,80.5,58.98,68.84,77.4,82.48,80.94,74.18
Yes,AUPAJC,EDT,0.4618,0.4432,0.4552,0.3296,0.744,0.8296,0.803,0.679,0.7762,0.6036,1.0038,1.0064,0.8704,1.0396,1.009,1.2104,1.1608,1.2222,1.1532,1.075,0.9046,0.548,0.4532,0.4858,0.7832
Yes,AUPAJC,T20,0.2848,0.6532,0.3304,0.495,0.9364,0.9854,0.9014,0.9722,0.9446,1.1576,1.0916,1.2452,1.2742,1.3682,1.3998,1.3238,1.316,1.276,1.1898,1.0454,0.9866,0.8284,0.6856,0.5186,1.18
Yes,AUPAJC,T30,0.3356,0.7144,0.5962,0.6414,0.8494,0.7864,0.9368,1.011,1.1244,1.1412,1.1362,1.226,1.2814,1.3638,1.351,1.3442,1.294,1.255,1.2184,1.0944,1.0108,0.8534,0.7142,0.5608,1.3632
Yes,AUPAJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,AUPAJC,TS,0.043,0.0296,0.03,0.021,0.048,0.079,0.069,0.046,0.0414,0.0294,0.057,0.029,0.0498,0.0386,0.033,0.0488,0.0478,0.0484,0.0302,0.0584,0.0464,0.0386,0.0356,0.032,0.0392
Yes,AUPAJC,Topt,0.2062,0.6252,0.3286,0.712,0.7392,0.8136,0.9222,1.0042,1.18,1.1676,1.1526,1.2556,1.2924,1.3746,1.3814,1.3678,1.3032,1.2866,1.1962,1.0424,0.9986,0.8406,0.6908,0.5248,1.2302
Yes,BSAJC,C50,6.836,3.164,0.968,3.418,1.818,4.254,-2.332,-0.144,1.942,6.49,-2.118,-1.282,-0.902,-3.734,-2.892,-3.934,-2.852,-0.028,0.418,-0.624,-0.586,1.09,0.886,2.692,-0.312
Yes,BSAJC,C80,7.568,8.03,9.746,6.95,4.53,5.522,3.944,1.04,2.578,9.348,1.97,3.13,2.294,0.232,1.894,0.486,0.596,2.68,2.69,2.738,3.45,4.222,4.214,6.986,2.978
Yes,BSAJC,D50,82.82,67.44,55.52,68.7,60.3,72.68,36.86,49.2,61,81.66,38.06,42.66,44.8,29.74,33.94,28.82,34.14,49.82,52.42,46.42,46.64,56.24,55.06,64.98,48.22
Yes,BSAJC,EDT,0.83,0.6476,0.6318,0.6286,0.9766,0.9832,1.0576,1.3304,1.0592,0.5684,1.1806,0.972,1.4078,1.4118,1.1518,1.3602,1.2232,1.1418,1.148,1.0552,0.9434,0.822,0.7792,0.5998,1.0584
Yes,BSAJC,T20,0.5206,0.7356,0.8572,0.98,0.7692,0.992,0.8738,0.9132,1.1342,1.0856,1.2638,1.3046,1.2898,1.3996,1.4682,1.3952,1.3828,1.2876,1.2136,1.1192,0.9824,0.865,0.7142,0.6446,1.3704
Yes,BSAJC,T30,0.5904,0.7128,0.8298,0.9026,0.9536,0.9222,0.9524,1.0308,1.0516,1.1142,1.2806,1.254,1.2946,1.3118,1.392,1.3646,1.3474,1.2954,1.2646,1.1664,1.039,0.914,0.769,0.6752,1.8284
Yes,BSAJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
